,MatrixID,Lat,Lon,StudyStart,StudyEnd,GenTime,db,Download,air_temperature,air_temperature_SD,total_precipitation,total_precipitation_SD,volumetric_soil_water_layer_1,volumetric_soil_water_layer_1_SD,volumetric_soil_water_layer_2,volumetric_soil_water_layer_2_SD,snowfall,snowfall_SD,volumetric_soil_water_layer_3,volumetric_soil_water_layer_3_SD,volumetric_soil_water_layer_4,volumetric_soil_water_layer_4_SD,runoff,runoff_SD,total_evaporation,total_evaporation_SD
921,248702,37,-6.416667,1986,2009,5.56255679,comadre,1,291.4700661,5.346955913,0.04572818,0.05468239,0.205565251,0.100890626,0.277322835,0.061616955,7.38E-09,1.25E-07,0.290661947,0.050990037,0.321067859,0.033460004,0.005581856,0.01186056,-0.05033333,0.020147849
922,248703,NA,NA,NA,NA,6.361287826,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,248712,NA,NA,NA,NA,1.518016808,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,248714,45,-123,NA,NA,5.763038475,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,248715,NA,NA,1974,2010,8.95121472,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,248716,52.85,6.316667,1974,2010,9.451876685,comadre,1,282.7608054,5.714979146,0.072108972,0.033475205,0.255286087,0.040792797,0.2505088,0.046165026,0.00227475,0.005240487,0.241764894,0.0507772,0.272196572,0.020810906,0.022261526,0.017271296,-0.050248326,0.032962997
927,248717,52.05,5.666667,1974,2010,8.601522769,comadre,1,283.1600746,5.752115377,0.072015595,0.033311271,0.284182651,0.042566631,0.280637646,0.046611248,0.002207063,0.004949471,0.274530563,0.048223667,0.30106492,0.022074456,0.021290389,0.017149569,-0.052568587,0.032763802
928,248718,NA,NA,2000,2008,9.154275095,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,248719,49.663056,-94.506944,2000,2008,9.342238706,comadre,1,276.5625761,12.0175829,0.073584237,0.050445437,0.299200081,0.015898133,0.298492452,0.016128416,0.014555668,0.015910276,0.300838256,0.01771848,0.319108153,0.007808308,0.01932016,0.009638603,-0.051298611,0.041031089
930,248720,44.191111,-76.543056,2000,2008,9.407399743,comadre,1,281.3360424,10.20646146,0.09333044,0.036876894,0.330001584,0.016441531,0.332941194,0.016158246,0.015181082,0.021668298,0.332971588,0.019958063,0.349742935,0.008188906,0.023247217,0.015497846,-0.06488549,0.045113199
931,248722,28.210556,-177.33,1964,1973,20.5053143,comadre,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,248723,44.016667,-103.416667,2008,2012,1.744660427,comadre,1,280.3800386,9.362578822,0.068457929,0.054443505,0.308555223,0.05438024,0.30506311,0.054781879,0.017395737,0.01961283,0.300457459,0.048998614,0.320340155,0.026308184,0.011768845,0.010676251,-0.056526673,0.039643797
933,248724,44.016667,-103.416667,2008,2012,1.809122437,comadre,1,280.3800386,9.362578822,0.068457929,0.054443505,0.308555223,0.05438024,0.30506311,0.054781879,0.017395737,0.01961283,0.300457459,0.048998614,0.320340155,0.026308184,0.011768845,0.010676251,-0.056526673,0.039643797
934,248725,44.016667,-103.416667,2008,2012,1.328538322,comadre,1,280.3800386,9.362578822,0.068457929,0.054443505,0.308555223,0.05438024,0.30506311,0.054781879,0.017395737,0.01961283,0.300457459,0.048998614,0.320340155,0.026308184,0.011768845,0.010676251,-0.056526673,0.039643797
935,248726,33,-84,1983,1988,5.034009509,comadre,1,290.5059996,7.296716137,0.093743484,0.048315299,0.41170015,0.045182943,0.414598678,0.049142155,0.000318244,0.001253983,0.414670188,0.051476758,0.455840021,0.023956036,0.023503624,0.02801806,-0.073929361,0.031913512
936,248727,33,-84,1983,1988,4.604424974,comadre,1,290.5059996,7.296716137,0.093743484,0.048315299,0.41170015,0.045182943,0.414598678,0.049142155,0.000318244,0.001253983,0.414670188,0.051476758,0.455840021,0.023956036,0.023503624,0.02801806,-0.073929361,0.031913512
937,248728,45,-123,NA,NA,2.572335307,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,248731,NA,NA,1986,2000,14.63673528,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,248732,NA,NA,1986,2000,19.75859996,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,248733,NA,NA,1986,2000,14.17188895,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,248734,NA,NA,1986,2000,11.23124256,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,248735,NA,NA,1986,2000,18.96384285,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,248736,NA,NA,1986,2000,14.11152665,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,248737,NA,NA,NA,NA,15.62107121,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,248751,NA,NA,NA,NA,7.928326469,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,248752,NA,NA,NA,NA,7.928326469,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,248753,NA,NA,NA,NA,7.928326469,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,248754,33.990833,-118.459167,1977,1989,6.679710457,comadre,1,290.3634966,4.604300796,0.030398556,0.042972396,0.151660303,0.083647724,0.212972896,0.061792516,2.28E-05,0.000235997,0.235253806,0.042567359,0.268096966,0.024830947,0.002617999,0.006185267,-0.038213925,0.016970554
949,248755,NA,NA,1980,1998,15.81888103,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,248756,NA,NA,1980,1998,11.65718774,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,248757,NA,NA,1980,1998,10.14973591,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,248758,NA,NA,1980,1998,10.97108896,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,248759,NA,NA,1980,1998,8.516860875,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,248760,NA,NA,1980,1998,7.683320293,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,248761,53.505278,8.087778,1992,2009,9.717647838,comadre,1,282.851859,5.800072328,0.073499288,0.035407402,0.362934106,0.04810637,0.361213203,0.049266178,0.002578033,0.005376726,0.357776456,0.047504378,0.380705783,0.02184294,0.018533266,0.014757742,-0.054776524,0.035363509
956,248762,53.505278,8.087778,1992,2009,13.4110103,comadre,1,282.851859,5.800072328,0.073499288,0.035407402,0.362934106,0.04810637,0.361213203,0.049266178,0.002578033,0.005376726,0.357776456,0.047504378,0.380705783,0.02184294,0.018533266,0.014757742,-0.054776524,0.035363509
957,248763,53.505278,8.087778,1994,2010,13.16352581,comadre,1,282.7936042,5.943955025,0.073234791,0.034778931,0.363048594,0.04769306,0.361185471,0.049201186,0.003056632,0.006482051,0.357800479,0.047268435,0.381152389,0.022040395,0.018781816,0.01497342,-0.054865672,0.035666634
958,248764,53.505278,8.087778,1994,2010,13.23994332,comadre,1,282.7936042,5.943955025,0.073234791,0.034778931,0.363048594,0.04769306,0.361185471,0.049201186,0.003056632,0.006482051,0.357800479,0.047268435,0.381152389,0.022040395,0.018781816,0.01497342,-0.054865672,0.035666634
959,248765,53.505278,8.087778,1994,2010,14.43278274,comadre,1,282.7936042,5.943955025,0.073234791,0.034778931,0.363048594,0.04769306,0.361185471,0.049201186,0.003056632,0.006482051,0.357800479,0.047268435,0.381152389,0.022040395,0.018781816,0.01497342,-0.054865672,0.035666634
960,248766,53.505278,8.087778,1994,2010,12.3810472,comadre,1,282.7936042,5.943955025,0.073234791,0.034778931,0.363048594,0.04769306,0.361185471,0.049201186,0.003056632,0.006482051,0.357800479,0.047268435,0.381152389,0.022040395,0.018781816,0.01497342,-0.054865672,0.035666634
961,248767,53.505278,8.087778,1994,2010,12.35137008,comadre,1,282.7936042,5.943955025,0.073234791,0.034778931,0.363048594,0.04769306,0.361185471,0.049201186,0.003056632,0.006482051,0.357800479,0.047268435,0.381152389,0.022040395,0.018781816,0.01497342,-0.054865672,0.035666634
962,248768,53.505278,8.087778,1994,2010,13.32039108,comadre,1,282.7936042,5.943955025,0.073234791,0.034778931,0.363048594,0.04769306,0.361185471,0.049201186,0.003056632,0.006482051,0.357800479,0.047268435,0.381152389,0.022040395,0.018781816,0.01497342,-0.054865672,0.035666634
963,248769,45,-123,NA,NA,9.388186598,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,248770,34.133333,-116.95,1987,1998,6.265533695,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
965,248771,34.133333,-116.95,1987,1998,NA,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
966,248772,34.133333,-116.95,1987,1998,7.743905696,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
967,248773,34.133333,-116.95,1987,1998,6.351853571,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
968,248774,34.133333,-116.95,1987,1998,6.349184205,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
969,248775,34.133333,-116.95,1987,1998,6.436031243,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
970,248776,34.133333,-116.95,1987,1998,6.14679571,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
971,248777,34.133333,-116.95,1987,1998,6.285308104,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
972,248778,34.133333,-116.95,1987,1998,5.380505697,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
973,248779,34.133333,-116.95,1987,1998,6.875293176,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
974,248780,34.133333,-116.95,1987,1998,6.280384993,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
975,248781,34.133333,-116.95,1987,1998,6.88769458,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
976,248782,34.133333,-116.95,1987,1998,6.618452837,comadre,1,285.8507494,6.547222151,0.035455074,0.043668706,0.255202274,0.075012202,0.272074464,0.062670803,0.006208782,0.012579457,0.274623629,0.046670988,0.28701998,0.027913912,0.003131744,0.008135387,-0.032738877,0.015400686
977,248783,45,-123,NA,NA,3.540144182,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,248784,-49.278611,69.348333,1979,2005,23.35509528,comadre,1,274.687633,2.188692324,0.163855351,0.040427454,0.282510896,0.014965775,0.284605804,0.015092765,0.06964275,0.042070198,0.277060343,0.025676129,0.300444515,0.012811504,0.140435458,0.066393079,-0.024644028,0.019946449
979,248786,56.933333,-3.416667,1998,2009,3.309783657,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
980,248787,56.933333,-3.416667,1998,2009,3.302413025,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
981,248788,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
982,248789,56.933333,-3.416667,1998,2009,2.492688408,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
983,248790,56.933333,-3.416667,1998,2009,3.869188493,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
984,248791,56.933333,-3.416667,1998,2009,4.0105221,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
985,248792,56.933333,-3.416667,1998,2009,3.556339464,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
986,248793,56.933333,-3.416667,1998,2009,3.910435489,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
987,248794,56.933333,-3.416667,1998,2009,3.841156487,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
988,248795,56.933333,-3.416667,1998,2009,3.216685818,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
989,248796,56.933333,-3.416667,1998,2009,3.187485778,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
990,248797,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
991,248798,56.933333,-3.416667,1998,2009,2.64322637,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
992,248799,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
993,248800,56.933333,-3.416667,1998,2009,3.375018851,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
994,248801,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
995,248802,56.933333,-3.416667,1998,2009,4.841236475,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
996,248803,56.933333,-3.416667,1998,2009,3.542257672,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
997,248804,56.933333,-3.416667,1998,2009,3.23897089,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
998,248805,56.933333,-3.416667,1998,2009,2.910238218,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
999,248806,56.933333,-3.416667,1998,2009,3.77894157,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1000,248807,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1001,248808,56.933333,-3.416667,1998,2009,3.673685618,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1002,248809,56.933333,-3.416667,1998,2009,3.191984953,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1003,248810,56.933333,-3.416667,1998,2009,4.243211784,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1004,248811,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1005,248812,56.933333,-3.416667,1998,2009,NA,comadre,1,278.2735635,4.383744738,0.099578152,0.03647737,0.284864994,0.02150361,0.285197846,0.022145882,0.01954794,0.025573024,0.279589914,0.029711637,0.302695773,0.014883988,0.066941815,0.0350017,-0.03317982,0.027729221
1006,248813,33,-84,1983,1988,2.71730784,comadre,1,290.5059996,7.296716137,0.093743484,0.048315299,0.41170015,0.045182943,0.414598678,0.049142155,0.000318244,0.001253983,0.414670188,0.051476758,0.455840021,0.023956036,0.023503624,0.02801806,-0.073929361,0.031913512
1007,248817,46.233333,7.366667,NA,NA,1.604929876,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,248818,NA,NA,2003,2006,2.081685452,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,248819,36,-85,2003,2006,1.997701896,comadre,1,286.6244629,7.616352079,0.121189166,0.052104971,0.445977479,0.027881367,0.451326511,0.028995053,0.00379791,0.00850185,0.451766282,0.036500002,0.477628356,0.018853362,0.04844958,0.042605091,-0.074330145,0.040760223
1010,248820,44,-76.333333,2003,2006,2.170625684,comadre,1,281.3149679,10.38769349,0.105766922,0.042855962,0.221518846,0.008115159,0.224833262,0.007380372,0.013076032,0.018838496,0.227290612,0.008403497,0.237405232,0.003532169,0.011203777,0.005018695,-0.06541159,0.047977537
1011,248822,17.966667,-66.866667,1990,1993,2.256600784,comadre,1,298.3630405,1.091081765,0.073280423,0.063516156,0.320615915,0.044413293,0.307148727,0.038594365,0,0,0.295022981,0.031732181,0.193718875,0.008166893,0.003001995,0.009173299,-0.070531201,0.033057935
1012,248823,17.966667,-66.866667,1990,1993,1.659330706,comadre,1,298.3630405,1.091081765,0.073280423,0.063516156,0.320615915,0.044413293,0.307148727,0.038594365,0,0,0.295022981,0.031732181,0.193718875,0.008166893,0.003001995,0.009173299,-0.070531201,0.033057935
1013,248824,17.966667,-66.866667,1990,1993,1.750145952,comadre,1,298.3630405,1.091081765,0.073280423,0.063516156,0.320615915,0.044413293,0.307148727,0.038594365,0,0,0.295022981,0.031732181,0.193718875,0.008166893,0.003001995,0.009173299,-0.070531201,0.033057935
1014,248825,17.966667,-66.866667,1990,1993,2.096962613,comadre,1,298.3630405,1.091081765,0.073280423,0.063516156,0.320615915,0.044413293,0.307148727,0.038594365,0,0,0.295022981,0.031732181,0.193718875,0.008166893,0.003001995,0.009173299,-0.070531201,0.033057935
1015,248826,45,-123,NA,NA,2.989616943,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,248827,NA,NA,NA,NA,2.989616943,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,248828,38.066667,-122.8,1966,1966,1.860252162,comadre,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,248829,38.066667,-122.8,1966,1966,1.853439244,comadre,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,248830,NA,NA,NA,NA,19.38138712,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,248831,NA,NA,NA,NA,154.4809438,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,248832,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,248833,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,248834,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,248835,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,248836,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,248837,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,248838,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,248839,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,248840,NA,NA,2006,2008,Inf,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,248841,NA,NA,NA,NA,2.850970642,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,248842,NA,NA,NA,NA,5.737023813,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,248843,NA,NA,NA,NA,2.862806389,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,248844,NA,NA,NA,NA,3.778710465,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,248845,NA,NA,NA,NA,4.949550119,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,248846,NA,NA,1973,1976,5.738786144,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,248847,NA,NA,2006,2008,2.475349255,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,248848,NA,NA,2006,2008,2.645012007,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,248849,NA,NA,2006,2008,2.616696008,comadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
