,MatrixID,Lat,Lon,StudyStart,StudyEnd,GenTime,db,Download,air_temperature,air_temperature_SD,total_precipitation,total_precipitation_SD,volumetric_soil_water_layer_1,volumetric_soil_water_layer_1_SD,volumetric_soil_water_layer_2,volumetric_soil_water_layer_2_SD,T_volumetric_soil_water_layer_2,T_volumetric_soil_water_layer_2_SD,snowfall,volumetric_soil_water_layer_3,volumetric_soil_water_layer_3_SD,volumetric_soil_water_layer_4,volumetric_soil_water_layer_4_SD,runoff,runoff_SD,total_evaporation,total_evaporation_SD
2216,241216,NA,NA,2001,2003,11.49244712,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2217,241217,NA,NA,2001,2003,9.281257541,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2218,241218,NA,NA,2001,2003,17.6944713,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2219,241219,NA,NA,2001,2003,10.75651909,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2220,241220,NA,NA,2001,2003,17.01055439,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2221,241221,NA,NA,2001,2003,9.281257541,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2222,241222,NA,NA,2001,2003,11.77760153,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2223,241223,NA,NA,2001,2003,12.8748362,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2224,241224,NA,NA,2001,2003,11.13670898,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2225,241225,NA,NA,2001,2003,26.97149207,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2226,241226,NA,NA,2001,2003,35.29918325,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2227,241227,NA,NA,2001,2003,22.05430857,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2228,241228,NA,NA,2001,2003,11.87025749,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2229,241229,NA,NA,2001,2003,9.976314878,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2230,241230,NA,NA,2001,2003,14.8465514,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2231,241231,NA,NA,2001,2003,11.73503641,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2232,241232,NA,NA,2001,2003,10.75060052,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2233,241233,NA,NA,2001,2003,13.11203978,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2234,241234,17.266667,-96.566667,2005,2010,28.38628377,compadre,1,287.7281108,1.586707473,0.115571534,0.112455254,0.311540782,0.078715615,0.309341379,0.078821209,0.311728173,0.076595116,0,0.31178004,0.06943416,0.350716966,0.036294942,0.034003252,0.054916303,-0.08002533,0.021449407
2235,241235,17.266667,-96.566667,2005,2010,41.03091278,compadre,1,287.7281108,1.586707473,0.115571534,0.112455254,0.311540782,0.078715615,0.309341379,0.078821209,0.311728173,0.076595116,0,0.31178004,0.06943416,0.350716966,0.036294942,0.034003252,0.054916303,-0.08002533,0.021449407
2236,241236,17.266667,-96.566667,2005,2010,32.69990921,compadre,1,287.7281108,1.586707473,0.115571534,0.112455254,0.311540782,0.078715615,0.309341379,0.078821209,0.311728173,0.076595116,0,0.31178004,0.06943416,0.350716966,0.036294942,0.034003252,0.054916303,-0.08002533,0.021449407
2237,241237,17.266667,-96.566667,2005,2010,24.0747723,compadre,1,287.7281108,1.586707473,0.115571534,0.112455254,0.311540782,0.078715615,0.309341379,0.078821209,0.311728173,0.076595116,0,0.31178004,0.06943416,0.350716966,0.036294942,0.034003252,0.054916303,-0.08002533,0.021449407
2238,241238,18.451389,-66.599444,1988,1990,7.774253625,compadre,1,297.3892553,1.285430271,0.102661125,0.07214729,0.31889428,0.060948372,0.311261959,0.062879266,0.323080483,0.061897247,0,0.304786821,0.051340571,0.328296705,0.021868423,0.008036392,0.014253027,-0.100946704,0.025888672
2239,241239,18.451389,-66.599444,1988,1990,Inf,compadre,1,297.3892553,1.285430271,0.102661125,0.07214729,0.31889428,0.060948372,0.311261959,0.062879266,0.323080483,0.061897247,0,0.304786821,0.051340571,0.328296705,0.021868423,0.008036392,0.014253027,-0.100946704,0.025888672
2240,241240,18.451389,-66.599444,1988,1990,Inf,compadre,1,297.3892553,1.285430271,0.102661125,0.07214729,0.31889428,0.060948372,0.311261959,0.062879266,0.323080483,0.061897247,0,0.304786821,0.051340571,0.328296705,0.021868423,0.008036392,0.014253027,-0.100946704,0.025888672
2241,241241,18.451389,-66.599444,1988,1990,Inf,compadre,1,297.3892553,1.285430271,0.102661125,0.07214729,0.31889428,0.060948372,0.311261959,0.062879266,0.323080483,0.061897247,0,0.304786821,0.051340571,0.328296705,0.021868423,0.008036392,0.014253027,-0.100946704,0.025888672
2242,241242,61.493889,-142.887222,2006,2009,38.38066645,compadre,1,269.2156359,9.034015677,0.098267442,0.067983215,0.376682732,0.036331642,0.379768601,0.036493159,0.385195533,0.051096305,0.059949461,0.364054206,0.035575997,0.381843261,0.03454527,0.079592044,0.101879565,-0.010506205,0.017011246
2243,241243,61.493889,-142.887222,2006,2009,52.57851375,compadre,1,269.2156359,9.034015677,0.098267442,0.067983215,0.376682732,0.036331642,0.379768601,0.036493159,0.385195533,0.051096305,0.059949461,0.364054206,0.035575997,0.381843261,0.03454527,0.079592044,0.101879565,-0.010506205,0.017011246
2244,241244,61.493889,-142.887222,2006,2009,22.01017143,compadre,1,269.2156359,9.034015677,0.098267442,0.067983215,0.376682732,0.036331642,0.379768601,0.036493159,0.385195533,0.051096305,0.059949461,0.364054206,0.035575997,0.381843261,0.03454527,0.079592044,0.101879565,-0.010506205,0.017011246
2245,241245,61.493889,-142.887222,2006,2009,37.42556436,compadre,1,269.2156359,9.034015677,0.098267442,0.067983215,0.376682732,0.036331642,0.379768601,0.036493159,0.385195533,0.051096305,0.059949461,0.364054206,0.035575997,0.381843261,0.03454527,0.079592044,0.101879565,-0.010506205,0.017011246
2246,241246,61.493889,-142.887222,2006,2009,345.6106193,compadre,1,269.2156359,9.034015677,0.098267442,0.067983215,0.376682732,0.036331642,0.379768601,0.036493159,0.385195533,0.051096305,0.059949461,0.364054206,0.035575997,0.381843261,0.03454527,0.079592044,0.101879565,-0.010506205,0.017011246
2247,241247,61.493889,-142.887222,2006,2009,37.99679292,compadre,1,269.2156359,9.034015677,0.098267442,0.067983215,0.376682732,0.036331642,0.379768601,0.036493159,0.385195533,0.051096305,0.059949461,0.364054206,0.035575997,0.381843261,0.03454527,0.079592044,0.101879565,-0.010506205,0.017011246
2248,241248,9.166667,-79.85,1997,2005,16.20954626,compadre,1,298.5778635,0.607123335,0.236326606,0.140022238,0.353518538,0.065145567,0.350082162,0.070474772,0.352789307,0.066133551,0,0.353514244,0.05805383,0.381059623,0.029120583,0.140444632,0.113083945,-0.12508238,0.009351329
2249,241249,NA,NA,1997,2005,15.29195994,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2250,241250,9.166667,-79.85,1997,2005,23.06999488,compadre,1,298.5778635,0.607123335,0.236326606,0.140022238,0.353518538,0.065145567,0.350082162,0.070474772,0.352789307,0.066133551,0,0.353514244,0.05805383,0.381059623,0.029120583,0.140444632,0.113083945,-0.12508238,0.009351329
2251,241251,9.366667,-79.866667,1997,2005,17.61357501,compadre,1,298.6874452,0.523167413,0.235722927,0.130900143,0.376108133,0.05738008,0.373095409,0.06164754,0.375471039,0.056388188,0,0.376664868,0.050712849,0.398738115,0.025458544,0.133951372,0.107638803,-0.137670586,0.011346548
2252,241252,8.166667,-81.8,1997,2005,19.4652323,compadre,1,298.1174255,1.094346638,0.312281274,0.221847562,0.327208354,0.095350768,0.325515513,0.098702339,0.329629199,0.096123003,0,0.326965726,0.084753809,0.380188856,0.037023242,0.215412994,0.197834842,-0.103567887,0.012497527
2253,241253,50.071111,12.785556,2004,2007,22.02590493,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2254,241254,50.071111,12.785556,2004,2007,33.80032497,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2255,241255,50.071111,12.785556,2004,2007,24.96319848,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2256,241256,50.071111,12.785556,2004,2007,120.411041,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2257,241257,50.071111,12.785556,2004,2007,31.52176954,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2258,241258,50.061389,12.731667,2004,2007,46.44500793,compadre,1,280.3401942,7.181810607,0.068637547,0.028077717,0.353492209,0.030782901,0.352274248,0.031846149,0.352911488,0.03606328,0.012906015,0.343652731,0.040195092,0.36059378,0.018847133,0.016393275,0.011817357,-0.048462288,0.038618586
2259,241259,50.061389,12.731667,2004,2007,#NAME?,compadre,1,280.3401942,7.181810607,0.068637547,0.028077717,0.353492209,0.030782901,0.352274248,0.031846149,0.352911488,0.03606328,0.012906015,0.343652731,0.040195092,0.36059378,0.018847133,0.016393275,0.011817357,-0.048462288,0.038618586
2260,241260,50.061389,12.731667,2004,2007,31.39529094,compadre,1,280.3401942,7.181810607,0.068637547,0.028077717,0.353492209,0.030782901,0.352274248,0.031846149,0.352911488,0.03606328,0.012906015,0.343652731,0.040195092,0.36059378,0.018847133,0.016393275,0.011817357,-0.048462288,0.038618586
2261,241261,50.061389,12.731667,2004,2007,#NAME?,compadre,1,280.3401942,7.181810607,0.068637547,0.028077717,0.353492209,0.030782901,0.352274248,0.031846149,0.352911488,0.03606328,0.012906015,0.343652731,0.040195092,0.36059378,0.018847133,0.016393275,0.011817357,-0.048462288,0.038618586
2262,241262,50.056111,12.783333,2004,2007,14.87136889,compadre,1,280.2965197,7.186708509,0.067583806,0.027760288,0.352559223,0.030764272,0.351437105,0.031527004,0.352237586,0.036215898,0.012453813,0.342575042,0.039420451,0.358343149,0.018808775,0.015113355,0.010751376,-0.048741402,0.038724291
2263,241263,50.056111,12.783333,2004,2007,9.020282666,compadre,1,280.2965197,7.186708509,0.067583806,0.027760288,0.352559223,0.030764272,0.351437105,0.031527004,0.352237586,0.036215898,0.012453813,0.342575042,0.039420451,0.358343149,0.018808775,0.015113355,0.010751376,-0.048741402,0.038724291
2264,241264,50.056111,12.783333,2004,2007,42.62177284,compadre,1,280.2965197,7.186708509,0.067583806,0.027760288,0.352559223,0.030764272,0.351437105,0.031527004,0.352237586,0.036215898,0.012453813,0.342575042,0.039420451,0.358343149,0.018808775,0.015113355,0.010751376,-0.048741402,0.038724291
2265,241265,50.056111,12.783333,2004,2007,22.06107816,compadre,1,280.2965197,7.186708509,0.067583806,0.027760288,0.352559223,0.030764272,0.351437105,0.031527004,0.352237586,0.036215898,0.012453813,0.342575042,0.039420451,0.358343149,0.018808775,0.015113355,0.010751376,-0.048741402,0.038724291
2266,241266,50.070833,12.783333,2004,2007,14.87136889,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2267,241267,50.070833,12.783333,2004,2007,9.020282666,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2268,241268,50.070833,12.783333,2004,2007,42.62177284,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2269,241269,50.070833,12.783333,2004,2007,22.06107816,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2270,241270,50.028611,12.726111,2004,2007,26.54550139,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2271,241271,50.028611,12.726111,2004,2007,NA,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2272,241272,50.028611,12.726111,2004,2007,46.82214223,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2273,241273,50.028611,12.726111,2004,2007,24.54660833,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2274,241274,50.054167,12.775,2004,2007,34.45920443,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2275,241275,50.054167,12.775,2004,2007,NA,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2276,241276,50.054167,12.775,2004,2007,NA,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2277,241277,50.054167,12.775,2004,2007,23.24813143,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2278,241278,50.071111,12.785556,2004,2007,31.23270524,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2279,241279,50.071111,12.785556,2004,2007,35.42978384,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2280,241280,50.071111,12.785556,2004,2007,37.90566952,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2281,241281,50.071111,12.785556,2004,2007,40.06556694,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2282,241282,50.071111,12.785556,2004,2007,33.57924051,compadre,1,280.2953218,7.193827876,0.067762128,0.027870633,0.351903306,0.031502529,0.350932311,0.032075685,0.351712757,0.036734162,0.012628465,0.342293285,0.039719221,0.358300956,0.018921588,0.015153745,0.010869581,-0.048849168,0.038901052
2283,241283,50.070833,12.783333,2004,2007,34.37841128,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2284,241284,50.070833,12.783333,2004,2007,29.83245076,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2285,241285,50.070833,12.783333,2004,2007,44.33170326,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2286,241286,50.070833,12.783333,2004,2007,#NAME?,compadre,1,280.2968822,7.193424884,0.067802001,0.027880765,0.351959621,0.031481402,0.350977496,0.03207491,0.351753619,0.036714501,0.012642229,0.342337867,0.039746073,0.358392384,0.018918978,0.015204191,0.010909432,-0.048835867,0.038893956
2287,241287,50.028611,12.726111,2004,2007,29.40516582,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2288,241288,50.028611,12.726111,2004,2007,NA,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2289,241289,50.028611,12.726111,2004,2007,70.87480278,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2290,241290,50.028611,12.726111,2004,2007,28.73437585,compadre,1,280.3240189,7.167250977,0.068382917,0.027936172,0.354959411,0.029233772,0.353535349,0.030604381,0.354257256,0.034850098,0.012577909,0.34463125,0.039440328,0.360875613,0.018673338,0.016424114,0.011698184,-0.04823453,0.038301263
2291,241291,50.054167,12.775,2004,2007,30.50012258,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2292,241292,50.054167,12.775,2004,2007,NA,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2293,241293,50.054167,12.775,2004,2007,#NAME?,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2294,241294,50.054167,12.775,2004,2007,30.07364507,compadre,1,280.3023188,7.184752971,0.067719507,0.027790577,0.352807812,0.030641754,0.351634886,0.031490985,0.352420867,0.03611205,0.012493852,0.342757214,0.039502759,0.358683005,0.018793183,0.015296882,0.010891771,-0.048685432,0.038687104
2295,241295,52.766667,5.816667,1978,1999,7.781087984,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2296,241296,52.766667,5.816667,1978,1999,9.168349834,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2297,241297,52.766667,5.816667,1978,1999,11.9449285,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2298,241298,52.766667,5.816667,1978,1999,12.32097179,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2299,241299,52.766667,5.816667,1978,1999,13.9261535,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2300,241300,52.766667,5.816667,1978,1999,10.84218691,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2301,241301,52.766667,5.816667,1978,1999,10.17961649,compadre,1,282.8795613,5.496504406,0.072211425,0.034269955,0.486504557,0.055257353,0.481514446,0.06002992,NA,NA,0.001768586,0.475490818,0.058085199,0.506632994,0.026435823,0.019734348,0.015133713,-0.053164774,0.031052395
2302,241302,NA,NA,NA,NA,8.871680362,compadre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2303,241303,52.8,5.8,2008,2010,NA,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2304,241304,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2305,241305,52.8,5.8,2008,2010,NA,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2306,241306,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2307,241307,52.8,5.8,2008,2010,NA,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2308,241308,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2309,241309,52.8,5.8,2008,2010,NA,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2310,241310,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2311,241311,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2312,241312,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2313,241313,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2314,241314,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2315,241315,52.8,5.8,2008,2010,Inf,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
2316,241316,52.8,5.8,2008,2010,NA,compadre,1,282.9818716,5.96656912,0.072846394,0.033430959,0.49806008,0.051905496,0.492449397,0.056984403,0.4928637,0.059431435,0.003334342,0.485018172,0.060869756,0.517958983,0.018938059,0.017659733,0.008344212,-0.055556475,0.035294467
